Customer_Id,Industry,Financial_Needs,Preferences,Revenue_Lower,Revenue_Upper,Revenue_Mid,Employees_Lower,Employees_Upper,Employees_Mid
ORG_US_3931,IT Services,Supply Chain Financing,Ethical Sourcing,43484014.28578474,691555749.4305284,367519881.85815656,790.0,4255.0,2522.5
ORG_US_3932,Healthcare,Supply Chain Financing,Ethical Sourcing,67246963.8182244,479984589.79974186,273615776.80898315,451.0,7896.0,4173.5
ORG_US_3933,Healthcare,Business Loans,Cloud Services,41217340.734284654,527861609.8594512,284539475.2968679,200.0,8013.0,4106.5
ORG_US_3934,Finance,Supply Chain Financing,Cloud Services,30217070.468352817,834045506.5225109,432131288.49543184,289.0,8137.0,4213.0
ORG_US_3935,Retail,Business Loans,Digital Payments,77027496.20041062,916357509.9752735,496692503.08784205,369.0,1807.0,1088.0
ORG_US_3936,Healthcare,Payment Processing,Ethical Sourcing,68805791.26284799,547948305.2117006,308377048.2372743,953.0,4955.0,2954.0
ORG_US_3937,IT Services,Supply Chain Financing,Digital Payments,16523978.374254387,897687130.2718099,457105554.32303214,432.0,5887.0,3159.5
ORG_US_3938,IT Services,Supply Chain Financing,Digital Payments,28879923.0212998,740157715.3965061,384518819.20890296,624.0,3084.0,1854.0
ORG_US_3939,Finance,Supply Chain Financing,Digital Payments,19460713.146154616,810480870.7291541,414970791.9376544,901.0,2102.0,1501.5
ORG_US_3940,Real Estate,Business Loans,Digital Payments,22388608.186565835,133405098.69590437,77896853.44123511,219.0,9728.0,4973.5
ORG_US_3941,Real Estate,Supply Chain Financing,Ethical Sourcing,31205990.318347387,223121252.15942377,127163621.23888558,380.0,3742.0,2061.0
ORG_US_3942,Retail,Supply Chain Financing,Cloud Services,31005827.078381028,461970541.3934836,246488184.2359323,65.0,6826.0,3445.5
ORG_US_3943,IT Services,Supply Chain Financing,Ethical Sourcing,15060360.656819692,845102588.3783389,430081474.5175793,79.0,5963.0,3021.0
ORG_US_3944,Healthcare,Supply Chain Financing,Digital Payments,54715842.206817985,987254595.0460852,520985218.6264516,783.0,9765.0,5274.0
ORG_US_3945,Real Estate,Supply Chain Financing,Cloud Services,2608151.4103267053,771626584.38898,387117367.8996534,272.0,1174.0,723.0
ORG_US_3946,IT Services,Payment Processing,Digital Payments,11006763.77270975,324359923.2094301,167683343.4910699,706.0,5780.0,3243.0
ORG_US_3947,Healthcare,Payment Processing,Cloud Services,89065200.59364513,768453186.2607629,428759193.427204,811.0,8621.0,4716.0
ORG_US_3948,Healthcare,Supply Chain Financing,Ethical Sourcing,84979790.33747353,812100587.2331147,448540188.7852941,940.0,8329.0,4634.5
ORG_US_3949,IT Services,Payment Processing,Digital Payments,4285633.732774461,187480870.95733762,95883252.34505604,526.0,4050.0,2288.0
ORG_US_3950,Retail,Business Loans,Ethical Sourcing,82374761.77753888,477252184.3029543,279813473.0402466,727.0,7573.0,4150.0
ORG_US_3951,Real Estate,Supply Chain Financing,Ethical Sourcing,3144890.118015682,935475773.5724788,469310331.8452472,159.0,1826.0,992.5
ORG_US_3952,Real Estate,Business Loans,Digital Payments,81415464.58056968,780873392.6950736,431144428.6378217,162.0,4279.0,2220.5
ORG_US_3953,Healthcare,Supply Chain Financing,Digital Payments,48834727.99670708,626338594.9200938,337586661.4584004,575.0,6071.0,3323.0
ORG_US_3954,Finance,Business Loans,Digital Payments,21987817.26363613,583351673.3569567,302669745.3102964,488.0,8857.0,4672.5
ORG_US_3955,Real Estate,Supply Chain Financing,Ethical Sourcing,66490783.338813476,207366081.7332335,136928432.5360235,101.0,5750.0,2925.5
ORG_US_3956,Retail,Supply Chain Financing,Digital Payments,32857463.220919143,474856769.3545579,253857116.2877385,575.0,5317.0,2946.0
ORG_US_3957,IT Services,Payment Processing,Cloud Services,38519068.138936885,814955579.4155995,426737323.7772682,944.0,9563.0,5253.5
ORG_US_3958,Finance,Supply Chain Financing,Ethical Sourcing,78488410.78644067,517589363.0725411,298038886.9294909,715.0,7246.0,3980.5
ORG_US_3959,IT Services,Supply Chain Financing,Digital Payments,44094462.43340813,399733587.93718505,221914025.1852966,314.0,7198.0,3756.0
ORG_US_3960,Retail,Supply Chain Financing,Cloud Services,77308811.26195711,445203947.63864297,261256379.45030004,604.0,9176.0,4890.0
ORG_US_3961,IT Services,Business Loans,Digital Payments,47124033.80582358,343381056.54470354,195252545.17526355,410.0,5019.0,2714.5
ORG_US_3962,Healthcare,Supply Chain Financing,Ethical Sourcing,8210918.3202503575,231327658.5994668,119769288.45985858,830.0,4228.0,2529.0
ORG_US_3963,Healthcare,Business Loans,Digital Payments,27113879.816412397,529093701.643858,278103790.7301352,348.0,9124.0,4736.0
ORG_US_3964,Finance,Supply Chain Financing,Digital Payments,17381978.50692692,579343090.6745944,298362534.59076065,460.0,3414.0,1937.0
ORG_US_3965,Finance,Supply Chain Financing,Digital Payments,29178724.749449275,822713679.4821479,425946202.1157986,596.0,2413.0,1504.5
ORG_US_3966,IT Services,Payment Processing,Ethical Sourcing,54973264.022851035,870196879.8545816,462585071.9387163,939.0,1113.0,1026.0
ORG_US_3967,Healthcare,Business Loans,Cloud Services,66752233.106524765,444332385.26989967,255542309.18821222,592.0,5468.0,3030.0
ORG_US_3968,Healthcare,Supply Chain Financing,Cloud Services,94821992.17237008,931518301.1680715,513170146.6702208,137.0,1341.0,739.0
ORG_US_3969,Healthcare,Payment Processing,Ethical Sourcing,52060608.21352265,853911612.5727835,452986110.3931531,763.0,3289.0,2026.0
ORG_US_3970,IT Services,Supply Chain Financing,Cloud Services,88256919.01075363,351239100.28701377,219748009.6488837,872.0,7814.0,4343.0
ORG_US_3971,Healthcare,Supply Chain Financing,Digital Payments,51701644.965057045,331832590.1765659,191767117.57081145,392.0,3005.0,1698.5
ORG_US_3972,Healthcare,Supply Chain Financing,Ethical Sourcing,53676479.70436189,941430882.929544,497553681.31695294,155.0,6966.0,3560.5
ORG_US_3973,Retail,Payment Processing,Digital Payments,26603522.175789718,664707407.3296012,345655464.75269544,160.0,3123.0,1641.5
ORG_US_3974,Retail,Supply Chain Financing,Cloud Services,94341886.87713744,928011081.5078684,511176484.1925029,987.0,5241.0,3114.0
ORG_US_3975,IT Services,Business Loans,Digital Payments,35631507.01226554,250054159.26391786,142842833.1380917,192.0,3822.0,2007.0
ORG_US_3976,Real Estate,Payment Processing,Digital Payments,19218510.034101192,169427996.41428965,94323253.22419542,398.0,8082.0,4240.0
ORG_US_3977,Retail,Business Loans,Digital Payments,70983764.05777134,234922728.50420406,152953246.2809877,305.0,9260.0,4782.5
ORG_US_3978,Real Estate,Supply Chain Financing,Cloud Services,51192965.59624524,965033239.9733825,508113102.7848139,772.0,9228.0,5000.0
ORG_US_3979,Retail,Business Loans,Ethical Sourcing,94273653.41161512,253822771.43480197,174048212.42320853,498.0,8625.0,4561.5
ORG_US_3980,IT Services,Payment Processing,Cloud Services,78225200.14282283,356960668.5380133,217592934.34041804,746.0,5342.0,3044.0
ORG_US_3981,Real Estate,Supply Chain Financing,Digital Payments,68593815.16470423,231498161.0262488,150045988.0954765,499.0,5534.0,3016.5
ORG_US_3982,Finance,Business Loans,Digital Payments,24050406.628369585,594687239.7595743,309368823.19397193,753.0,4852.0,2802.5
ORG_US_3983,IT Services,Payment Processing,Cloud Services,18433236.245015025,281775319.62288904,150104277.93395203,975.0,5164.0,3069.5
ORG_US_3984,Finance,Business Loans,Ethical Sourcing,50226087.55735051,723554533.0721548,386890310.31475264,353.0,8808.0,4580.5
ORG_US_3985,Retail,Supply Chain Financing,Cloud Services,24777017.69433431,704070116.0011228,364423566.84772855,79.0,6265.0,3172.0
ORG_US_3986,IT Services,Supply Chain Financing,Cloud Services,52321914.05103585,138712554.85146478,95517234.45125031,921.0,7823.0,4372.0
ORG_US_3987,Finance,Payment Processing,Ethical Sourcing,77396343.45673083,914522638.2941462,495959490.8754385,228.0,6447.0,3337.5
ORG_US_3988,Finance,Supply Chain Financing,Cloud Services,71390314.03651053,740805675.528654,406097994.7825823,272.0,4443.0,2357.5
ORG_US_3989,Healthcare,Business Loans,Ethical Sourcing,61229264.64817501,912321827.7743707,486775546.21127284,613.0,2414.0,1513.5
ORG_US_3990,Retail,Supply Chain Financing,Cloud Services,74100233.9844618,788276150.8320154,431188192.4082386,205.0,9852.0,5028.5
ORG_US_3991,Real Estate,Payment Processing,Ethical Sourcing,88575457.77588268,351552288.1123918,220063872.94413725,608.0,5383.0,2995.5
ORG_US_3992,Finance,Supply Chain Financing,Digital Payments,10924268.16906279,334864813.1999035,172894540.68448314,191.0,8320.0,4255.5
ORG_US_3993,Retail,Supply Chain Financing,Ethical Sourcing,82370215.17345862,118914591.12696838,100642403.15021351,179.0,6693.0,3436.0
ORG_US_3994,IT Services,Business Loans,Cloud Services,97849871.61787684,341214583.62784666,219532227.62286174,737.0,1245.0,991.0
ORG_US_3995,Retail,Payment Processing,Digital Payments,98495517.48411363,423230592.21453476,260863054.8493242,763.0,6386.0,3574.5
ORG_US_3996,Finance,Payment Processing,Ethical Sourcing,23512461.363722716,828744200.9683112,426128331.16601694,620.0,9230.0,4925.0
ORG_US_3997,Retail,Payment Processing,Cloud Services,12466189.177523158,950965588.0361624,481715888.60684276,203.0,5230.0,2716.5
ORG_US_3998,Retail,Business Loans,Cloud Services,97038219.96368529,687968719.0372754,392503469.50048035,724.0,8632.0,4678.0
ORG_US_3999,Real Estate,Supply Chain Financing,Digital Payments,62199665.696811445,521043482.6865221,291621574.1916668,402.0,5522.0,2962.0
ORG_US_4000,Retail,Supply Chain Financing,Ethical Sourcing,8678668.31605429,712920536.2256645,360799602.2708594,957.0,8339.0,4648.0
ORG_US_4001,Finance,Supply Chain Financing,Cloud Services,98295785.44431432,865060827.9445177,481678306.69441605,442.0,2318.0,1380.0
ORG_US_4002,IT Services,Supply Chain Financing,Ethical Sourcing,88458430.28468774,958620031.7215269,523539231.0031073,386.0,4909.0,2647.5
ORG_US_4003,IT Services,Payment Processing,Ethical Sourcing,54104542.53208575,762478275.9796281,408291409.25585693,632.0,3357.0,1994.5
ORG_US_4004,IT Services,Payment Processing,Ethical Sourcing,79147414.96043062,837304274.6307182,458225844.7955744,251.0,3443.0,1847.0
ORG_US_4005,IT Services,Business Loans,Cloud Services,88923882.20603202,142477674.85514966,115700778.53059083,494.0,1719.0,1106.5
ORG_US_4006,Retail,Supply Chain Financing,Digital Payments,76263621.12634702,546246398.4708858,311255009.7986164,275.0,7161.0,3718.0
ORG_US_4007,IT Services,Business Loans,Cloud Services,60577556.794287615,417741838.83646125,239159697.81537443,115.0,8889.0,4502.0
ORG_US_4008,Retail,Payment Processing,Cloud Services,2866177.3256518026,370067980.5085857,186467078.91711876,822.0,4639.0,2730.5
ORG_US_4009,Finance,Payment Processing,Cloud Services,48731080.63869755,980575547.2055136,514653313.92210555,144.0,9088.0,4616.0
ORG_US_4010,Retail,Payment Processing,Digital Payments,59289017.29619398,912169579.654583,485729298.47538847,830.0,4657.0,2743.5
ORG_US_4011,IT Services,Supply Chain Financing,Cloud Services,77508028.01736821,461459488.67061585,269483758.34399205,281.0,4169.0,2225.0
ORG_US_4012,Real Estate,Supply Chain Financing,Digital Payments,17875761.89106036,143852349.76479864,80864055.8279295,531.0,4400.0,2465.5
ORG_US_4013,Retail,Business Loans,Digital Payments,93244445.59503257,845327824.3816272,469286134.9883299,260.0,8346.0,4303.0
ORG_US_4014,Finance,Supply Chain Financing,Cloud Services,77184797.65401475,991875817.5416316,534530307.59782314,189.0,3465.0,1827.0
ORG_US_4015,Finance,Business Loans,Ethical Sourcing,59774085.69045963,707750357.1795446,383762221.4350021,446.0,2173.0,1309.5
ORG_US_4016,Healthcare,Business Loans,Cloud Services,76534705.39214738,646663741.1453558,361599223.2687516,624.0,7649.0,4136.5
ORG_US_4017,Real Estate,Supply Chain Financing,Cloud Services,22996184.52801895,679339564.8969337,351167874.7124763,856.0,4150.0,2503.0
ORG_US_4018,Retail,Payment Processing,Digital Payments,20761400.91736518,359281811.22891736,190021606.07314128,170.0,8206.0,4188.0
ORG_US_4019,Finance,Supply Chain Financing,Cloud Services,80661422.35966747,943733528.3083724,512197475.3340199,110.0,7995.0,4052.5
ORG_US_4020,IT Services,Payment Processing,Cloud Services,5225952.301799051,928496214.6814072,466861083.49160314,830.0,8653.0,4741.5
ORG_US_4021,IT Services,Payment Processing,Digital Payments,73214578.39857201,586233070.7453576,329723824.5719648,901.0,6244.0,3572.5
ORG_US_4022,Healthcare,Business Loans,Cloud Services,22113465.629596636,610557825.7030022,316335645.6662994,580.0,6967.0,3773.5
ORG_US_4023,Real Estate,Supply Chain Financing,Ethical Sourcing,80490403.54031312,814261371.7722334,447375887.65627325,118.0,7350.0,3734.0
ORG_US_4024,Healthcare,Supply Chain Financing,Digital Payments,61728519.1717812,947350747.907493,504539633.5396371,622.0,4976.0,2799.0
ORG_US_4025,Healthcare,Payment Processing,Digital Payments,62697984.07926661,155339381.64506966,109018682.86216813,223.0,8949.0,4586.0
ORG_US_4026,Healthcare,Supply Chain Financing,Ethical Sourcing,49162306.17707523,548984552.246928,299073429.2120016,242.0,4582.0,2412.0
ORG_US_4027,Retail,Business Loans,Digital Payments,43539587.623436525,300690438.16432905,172115012.89388278,63.0,9749.0,4906.0
ORG_US_4028,Finance,Supply Chain Financing,Digital Payments,61037117.42568623,639551539.2719425,350294328.34881437,538.0,9310.0,4924.0
ORG_US_4029,Healthcare,Business Loans,Cloud Services,76700442.69279814,154097036.58471835,115398739.63875824,978.0,5046.0,3012.0
ORG_US_4030,Finance,Business Loans,Ethical Sourcing,6413391.189462685,836462497.6635582,421437944.42651045,177.0,8398.0,4287.5
ORG_US_4031,Real Estate,Business Loans,Cloud Services,50913178.9361477,380750948.59542614,215832063.76578692,831.0,6085.0,3458.0
ORG_US_4032,Healthcare,Supply Chain Financing,Ethical Sourcing,55036769.18676452,180157994.0733341,117597381.63004932,530.0,2930.0,1730.0
ORG_US_4033,Retail,Business Loans,Cloud Services,5075260.344833664,129383240.78300218,67229250.56391792,795.0,7186.0,3990.5
ORG_US_4034,Retail,Supply Chain Financing,Digital Payments,33106446.25472284,687794076.3319468,360450261.29333484,118.0,6900.0,3509.0
ORG_US_4035,IT Services,Supply Chain Financing,Digital Payments,40887381.773629256,457253606.09114337,249070493.9323863,130.0,5624.0,2877.0
ORG_US_4036,Finance,Payment Processing,Ethical Sourcing,99423992.26488899,917538241.8073916,508481117.0361403,182.0,4942.0,2562.0
ORG_US_4037,Healthcare,Payment Processing,Cloud Services,79334765.89870568,240117189.20251092,159725977.5506083,627.0,7412.0,4019.5
ORG_US_4038,Real Estate,Business Loans,Ethical Sourcing,86941068.71735239,514975276.6296937,300958172.67352307,858.0,7484.0,4171.0
ORG_US_4039,Retail,Supply Chain Financing,Digital Payments,64620446.92269554,227933670.71139252,146277058.81704402,631.0,8841.0,4736.0
ORG_US_4040,Finance,Supply Chain Financing,Ethical Sourcing,39235373.870969996,865141716.2917575,452188545.08136374,216.0,2704.0,1460.0
ORG_US_4041,Finance,Business Loans,Ethical Sourcing,38892873.8496932,590435278.3650885,314664076.1073908,668.0,9740.0,5204.0
ORG_US_4042,Healthcare,Payment Processing,Digital Payments,64289899.65516725,231587215.16704744,147938557.41110736,631.0,2764.0,1697.5
ORG_US_4043,Healthcare,Payment Processing,Digital Payments,17429800.23739499,940981585.9301999,479205693.08379745,902.0,8773.0,4837.5
ORG_US_4044,Real Estate,Supply Chain Financing,Cloud Services,79226506.1015406,307109919.76179636,193168212.93166846,547.0,2717.0,1632.0
ORG_US_4045,Real Estate,Payment Processing,Ethical Sourcing,23867627.11615349,640528873.5767936,332198250.3464735,690.0,9447.0,5068.5
ORG_US_4046,Finance,Payment Processing,Ethical Sourcing,46950802.99723756,971430277.3072827,509190540.1522601,686.0,2621.0,1653.5
ORG_US_4047,Finance,Supply Chain Financing,Digital Payments,11139012.85253764,862233841.6318454,436686427.2421915,797.0,8445.0,4621.0
ORG_US_4048,Retail,Payment Processing,Cloud Services,65031088.51170186,205393720.91394156,135212404.71282172,98.0,8484.0,4291.0
ORG_US_4049,IT Services,Payment Processing,Digital Payments,45253920.4862643,848069681.5323193,446661801.0092918,787.0,5289.0,3038.0
ORG_US_4050,IT Services,Payment Processing,Ethical Sourcing,48422807.45948274,342523749.0059012,195473278.23269197,774.0,5059.0,2916.5
ORG_US_4051,Finance,Supply Chain Financing,Cloud Services,48205957.53151755,793246614.7138019,420726286.1226597,154.0,6176.0,3165.0
ORG_US_4052,Finance,Payment Processing,Cloud Services,11864695.74556462,535068034.85625196,273466365.30090827,876.0,6293.0,3584.5
ORG_US_4053,Finance,Payment Processing,Ethical Sourcing,69908205.23393345,923778945.9925476,496843575.61324054,363.0,7965.0,4164.0
ORG_US_4054,Real Estate,Supply Chain Financing,Ethical Sourcing,78610663.44299614,311159975.1661037,194885319.30454993,430.0,6721.0,3575.5
ORG_US_4055,Retail,Supply Chain Financing,Digital Payments,49899967.39343959,754745712.2302518,402322839.81184566,615.0,6910.0,3762.5
ORG_US_4056,Healthcare,Supply Chain Financing,Digital Payments,88325690.58771454,110804516.80169547,99565103.69470501,800.0,9035.0,4917.5
ORG_US_4057,Finance,Payment Processing,Ethical Sourcing,63783747.7312292,650290528.9169679,357037138.3240985,305.0,1917.0,1111.0
ORG_US_4058,IT Services,Payment Processing,Cloud Services,99662808.72654718,291163562.5313318,195413185.62893948,879.0,9096.0,4987.5
ORG_US_4059,Retail,Supply Chain Financing,Digital Payments,29656530.12142261,981600422.5509028,505628476.33616275,838.0,5583.0,3210.5
ORG_US_4060,IT Services,Supply Chain Financing,Digital Payments,53579414.53913564,383158659.03553617,218369036.7873359,336.0,6582.0,3459.0
ORG_US_4061,Finance,Payment Processing,Cloud Services,64368760.96357538,365799168.9267297,215083964.94515252,166.0,5837.0,3001.5
ORG_US_4062,Real Estate,Supply Chain Financing,Cloud Services,47459144.26424158,924376972.3369352,485918058.30058837,192.0,9329.0,4760.5
ORG_US_4063,Real Estate,Supply Chain Financing,Ethical Sourcing,54910431.51647119,851363542.7822006,453136987.14933586,388.0,8147.0,4267.5
ORG_US_4064,Healthcare,Supply Chain Financing,Ethical Sourcing,3994501.4097659253,135666910.14403418,69830705.77690005,129.0,4138.0,2133.5
ORG_US_4065,IT Services,Supply Chain Financing,Cloud Services,80532560.57486902,185634695.79161036,133083628.1832397,395.0,1039.0,717.0
ORG_US_4066,Healthcare,Supply Chain Financing,Digital Payments,5011656.9093464315,396805059.78702325,200908358.34818482,924.0,8022.0,4473.0
ORG_US_4067,Healthcare,Supply Chain Financing,Digital Payments,73235279.69556758,330985843.0642116,202110561.3798896,528.0,9175.0,4851.5
ORG_US_4068,IT Services,Payment Processing,Digital Payments,37583129.565832935,181904087.45722884,109743608.51153089,510.0,2025.0,1267.5
ORG_US_4069,IT Services,Supply Chain Financing,Digital Payments,32171422.66306349,978590477.9323704,505380950.297717,164.0,9600.0,4882.0
ORG_US_4070,Finance,Supply Chain Financing,Cloud Services,82105068.17558298,255513619.30046773,168809343.73802537,713.0,8960.0,4836.5
ORG_US_4071,IT Services,Business Loans,Digital Payments,16498089.388255835,516388166.1019678,266443127.74511182,64.0,9634.0,4849.0
ORG_US_4072,Healthcare,Supply Chain Financing,Cloud Services,90278423.47783612,234556052.80443904,162417238.14113757,599.0,5944.0,3271.5
ORG_US_4073,Real Estate,Supply Chain Financing,Digital Payments,86470169.66232517,323038667.4802319,204754418.5712785,68.0,2950.0,1509.0
ORG_US_4074,Retail,Supply Chain Financing,Digital Payments,60586917.52542642,944540384.7993884,502563651.1624074,69.0,1067.0,568.0
ORG_US_4075,Real Estate,Payment Processing,Digital Payments,68294367.02178118,344633719.5829513,206464043.30236626,385.0,2049.0,1217.0
ORG_US_4076,Finance,Payment Processing,Ethical Sourcing,50573281.40559237,378327477.0981571,214450379.25187474,652.0,4549.0,2600.5
ORG_US_4077,Finance,Business Loans,Digital Payments,93924587.23104201,958797341.6108289,526360964.42093545,379.0,5660.0,3019.5
ORG_US_4078,Finance,Payment Processing,Digital Payments,64807402.920594186,117416972.84940143,91112187.88499781,941.0,2126.0,1533.5
ORG_US_4079,Healthcare,Payment Processing,Cloud Services,42456686.0858222,283497049.6298239,162976867.85782307,596.0,3289.0,1942.5
ORG_US_4080,Finance,Payment Processing,Ethical Sourcing,36533073.57189487,769698104.8381829,403115589.2050389,723.0,8251.0,4487.0
ORG_US_4081,Healthcare,Business Loans,Digital Payments,9313469.816744009,301048915.6082057,155181192.71247485,752.0,8827.0,4789.5
ORG_US_4082,Healthcare,Business Loans,Ethical Sourcing,91004757.12438715,797750573.5428874,444377665.3336373,848.0,2486.0,1667.0
ORG_US_4083,Healthcare,Business Loans,Ethical Sourcing,40091093.73168822,141053908.08491623,90572500.90830222,355.0,7063.0,3709.0
ORG_US_4084,Finance,Business Loans,Ethical Sourcing,35439369.52288526,967566830.0104637,501503099.7666745,116.0,5976.0,3046.0
ORG_US_4085,Healthcare,Payment Processing,Ethical Sourcing,62191157.85135315,556054977.9400744,309123067.8957138,59.0,6823.0,3441.0
ORG_US_4086,IT Services,Business Loans,Digital Payments,52566016.8547181,839039060.5298183,445802538.6922682,641.0,5419.0,3030.0
ORG_US_4087,Real Estate,Business Loans,Cloud Services,86903579.59390242,851958308.3363744,469430943.96513844,732.0,3677.0,2204.5
ORG_US_4088,Finance,Payment Processing,Cloud Services,27756876.94812519,835696910.5858496,431726893.76698744,128.0,7127.0,3627.5
ORG_US_4089,Real Estate,Supply Chain Financing,Cloud Services,49360750.723640904,427195106.8576142,238277928.79062757,413.0,9030.0,4721.5
ORG_US_4090,Healthcare,Supply Chain Financing,Cloud Services,82508213.63407105,318025113.2463881,200266663.44022956,315.0,7274.0,3794.5
ORG_US_4091,Retail,Payment Processing,Digital Payments,30134019.055544578,875510749.3486744,452822384.2021095,234.0,7085.0,3659.5
ORG_US_4092,IT Services,Supply Chain Financing,Cloud Services,15107811.155670844,613055018.6993752,314081414.927523,393.0,1625.0,1009.0
ORG_US_4093,Retail,Payment Processing,Cloud Services,19951673.144320983,517469723.2110308,268710698.1776759,281.0,3448.0,1864.5
ORG_US_4094,IT Services,Payment Processing,Digital Payments,51943623.18604947,984742137.0124904,518342880.0992699,816.0,2935.0,1875.5
ORG_US_4095,Retail,Supply Chain Financing,Ethical Sourcing,45095558.73514105,664073258.4103111,354584408.5727261,305.0,3179.0,1742.0
ORG_US_4096,Real Estate,Business Loans,Cloud Services,30045244.11780963,265074007.41423154,147559625.7660206,219.0,8080.0,4149.5
ORG_US_4097,Retail,Payment Processing,Cloud Services,93512320.99819627,843057418.2253271,468284869.6117617,693.0,7313.0,4003.0
ORG_US_4098,IT Services,Supply Chain Financing,Cloud Services,5816325.5894725295,639655915.3243994,322736120.45693594,572.0,5974.0,3273.0
ORG_US_4099,IT Services,Business Loans,Ethical Sourcing,98802170.9863249,742466238.8765446,420634204.93143475,352.0,9341.0,4846.5
ORG_US_4100,Healthcare,Business Loans,Ethical Sourcing,5157797.604919475,795030175.819637,400093986.7122782,193.0,9319.0,4756.0
ORG_US_4101,IT Services,Business Loans,Digital Payments,10610935.714031918,546281888.3697146,278446412.0418733,268.0,8704.0,4486.0
ORG_US_4102,Retail,Supply Chain Financing,Cloud Services,69538125.9446389,904980902.6164976,487259514.28056824,957.0,1916.0,1436.5
ORG_US_4103,Real Estate,Supply Chain Financing,Cloud Services,94591162.57648885,115105040.99347475,104848101.7849818,158.0,9875.0,5016.5
ORG_US_4104,Finance,Business Loans,Digital Payments,48821164.36237564,320439683.22434556,184630423.7933606,811.0,8720.0,4765.5
ORG_US_4105,Healthcare,Business Loans,Ethical Sourcing,46622473.880875714,288723406.0428947,167672939.9618852,757.0,4981.0,2869.0
ORG_US_4106,Finance,Supply Chain Financing,Cloud Services,32508060.771458637,180142758.0981831,106325409.43482086,471.0,6548.0,3509.5
ORG_US_4107,IT Services,Payment Processing,Digital Payments,74570599.9981016,727006014.9022517,400788307.45017666,829.0,6194.0,3511.5
ORG_US_4108,Retail,Payment Processing,Cloud Services,44193073.85758877,762223763.7103957,403208418.78399223,661.0,1214.0,937.5
ORG_US_4109,Real Estate,Payment Processing,Digital Payments,16367747.44480738,369370488.74554574,192869118.09517658,840.0,1771.0,1305.5
ORG_US_4110,Finance,Supply Chain Financing,Cloud Services,78732369.49528328,677573194.0658929,378152781.7805881,246.0,7023.0,3634.5
ORG_US_4111,Retail,Payment Processing,Ethical Sourcing,54569929.197177336,804717893.785349,429643911.49126315,654.0,4120.0,2387.0
ORG_US_4112,Retail,Supply Chain Financing,Ethical Sourcing,74979387.02925506,322473545.84717166,198726466.43821335,757.0,8340.0,4548.5
ORG_US_4113,IT Services,Supply Chain Financing,Cloud Services,42928939.48990565,369045082.4040858,205987010.94699574,750.0,4010.0,2380.0
ORG_US_4114,IT Services,Supply Chain Financing,Cloud Services,42306548.70562663,701303344.4833821,371804946.59450436,295.0,9436.0,4865.5
ORG_US_4115,Healthcare,Payment Processing,Ethical Sourcing,20281489.474043507,760671367.0291431,390476428.2515933,771.0,9367.0,5069.0
ORG_US_4116,IT Services,Supply Chain Financing,Cloud Services,48811418.437346615,833432234.2729353,441121826.3551409,901.0,2352.0,1626.5
ORG_US_4117,Healthcare,Supply Chain Financing,Digital Payments,11853128.105578898,791101198.9344525,401477163.5200157,606.0,1474.0,1040.0
ORG_US_4118,Retail,Business Loans,Digital Payments,24030349.97804625,590409959.463858,307220154.72095215,749.0,4682.0,2715.5
ORG_US_4119,Retail,Supply Chain Financing,Digital Payments,68587971.56747864,499861657.7245613,284224814.64601994,225.0,3342.0,1783.5
ORG_US_4120,Finance,Payment Processing,Ethical Sourcing,45611084.34433427,242517563.77524328,144064324.05978876,586.0,6532.0,3559.0
ORG_US_4121,Real Estate,Business Loans,Digital Payments,92697575.23496726,904529452.6977948,498613513.966381,432.0,1152.0,792.0
ORG_US_4122,IT Services,Supply Chain Financing,Digital Payments,6564238.737118676,220161936.04122484,113363087.38917175,684.0,5819.0,3251.5
ORG_US_4123,Real Estate,Payment Processing,Ethical Sourcing,86725737.03210647,789651676.5673761,438188706.7997413,517.0,6193.0,3355.0
ORG_US_4124,Real Estate,Business Loans,Cloud Services,89980647.36255752,670124601.4839524,380052624.42325497,584.0,8106.0,4345.0
ORG_US_4125,Retail,Business Loans,Digital Payments,11674915.563402545,433399208.2821673,222537061.92278492,605.0,1737.0,1171.0
ORG_US_4126,Real Estate,Supply Chain Financing,Ethical Sourcing,14111637.89718957,109775292.51923922,61943465.208214395,440.0,1529.0,984.5
ORG_US_4127,Finance,Supply Chain Financing,Ethical Sourcing,22491097.915438525,892877304.0001653,457684200.95780194,307.0,1103.0,705.0
ORG_US_4128,IT Services,Payment Processing,Ethical Sourcing,24406499.38124233,615416786.8583791,319911643.1198107,361.0,8437.0,4399.0
ORG_US_4129,Finance,Payment Processing,Ethical Sourcing,48078551.89449352,543252756.496792,295665654.1956427,951.0,1869.0,1410.0
ORG_US_4130,Retail,Payment Processing,Ethical Sourcing,23204188.161721725,885634867.7921395,454419527.9769306,601.0,1491.0,1046.0
ORG_US_4131,IT Services,Supply Chain Financing,Ethical Sourcing,24580414.940048043,765541284.1335828,395060849.53681546,514.0,9952.0,5233.0
ORG_US_4132,Finance,Supply Chain Financing,Digital Payments,51237283.82592793,870292696.3595827,460764990.0927553,545.0,4781.0,2663.0
ORG_US_4133,Real Estate,Payment Processing,Digital Payments,17607252.567685716,749549123.3757641,383578187.9717249,166.0,6714.0,3440.0
ORG_US_4134,Healthcare,Payment Processing,Cloud Services,33939008.73687207,300670054.09852207,167304531.41769707,299.0,1771.0,1035.0
ORG_US_4135,Real Estate,Supply Chain Financing,Digital Payments,24266108.027534574,187331185.06656337,105798646.54704897,476.0,1953.0,1214.5
